Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_Date,Request_Hour,Request_Day,Ride_Duration_Minutes,Time_Slot,Ride_Category
6201,Airport,,No Cars Available,2016-07-15 17:15:57,,2016-07-15,17,Friday,,Evening,
6188,Airport,,No Cars Available,2016-07-15 17:16:13,,2016-07-15,17,Friday,,Evening,
6189,Airport,,No Cars Available,2016-07-15 17:16:52,,2016-07-15,17,Friday,,Evening,
6206,Airport,,No Cars Available,2016-07-15 17:22:03,,2016-07-15,17,Friday,,Evening,
6202,Airport,,No Cars Available,2016-07-15 17:22:39,,2016-07-15,17,Friday,,Evening,
6200,Airport,,No Cars Available,2016-07-15 17:22:51,,2016-07-15,17,Friday,,Evening,
6204,Airport,,No Cars Available,2016-07-15 17:26:10,,2016-07-15,17,Friday,,Evening,
6207,Airport,,No Cars Available,2016-07-15 17:27:28,,2016-07-15,17,Friday,,Evening,
6212,Airport,,No Cars Available,2016-07-15 17:28:26,,2016-07-15,17,Friday,,Evening,
6222,Airport,,No Cars Available,2016-07-15 17:28:39,,2016-07-15,17,Friday,,Evening,
6225,Airport,,No Cars Available,2016-07-15 17:32:56,,2016-07-15,17,Friday,,Evening,
6218,Airport,,No Cars Available,2016-07-15 17:34:28,,2016-07-15,17,Friday,,Evening,
6210,Airport,,No Cars Available,2016-07-15 17:35:20,,2016-07-15,17,Friday,,Evening,
6215,Airport,,No Cars Available,2016-07-15 17:35:39,,2016-07-15,17,Friday,,Evening,
6224,City,,No Cars Available,2016-07-15 17:35:52,,2016-07-15,17,Friday,,Evening,
6220,Airport,,No Cars Available,2016-07-15 17:36:15,,2016-07-15,17,Friday,,Evening,
6216,Airport,,No Cars Available,2016-07-15 17:37:12,,2016-07-15,17,Friday,,Evening,
6223,Airport,,No Cars Available,2016-07-15 17:37:12,,2016-07-15,17,Friday,,Evening,
6211,Airport,,No Cars Available,2016-07-15 17:37:44,,2016-07-15,17,Friday,,Evening,
6219,Airport,,No Cars Available,2016-07-15 17:39:44,,2016-07-15,17,Friday,,Evening,
6227,City,,No Cars Available,2016-07-15 17:42:07,,2016-07-15,17,Friday,,Evening,
6238,Airport,,No Cars Available,2016-07-15 17:44:18,,2016-07-15,17,Friday,,Evening,
6230,Airport,,No Cars Available,2016-07-15 17:44:31,,2016-07-15,17,Friday,,Evening,
6244,Airport,,No Cars Available,2016-07-15 17:46:24,,2016-07-15,17,Friday,,Evening,
6233,Airport,,No Cars Available,2016-07-15 17:48:34,,2016-07-15,17,Friday,,Evening,
6240,Airport,,No Cars Available,2016-07-15 17:48:55,,2016-07-15,17,Friday,,Evening,
6236,Airport,,No Cars Available,2016-07-15 17:51:02,,2016-07-15,17,Friday,,Evening,
6234,Airport,,No Cars Available,2016-07-15 17:51:18,,2016-07-15,17,Friday,,Evening,
6239,Airport,,No Cars Available,2016-07-15 17:52:26,,2016-07-15,17,Friday,,Evening,
6241,Airport,,No Cars Available,2016-07-15 17:54:59,,2016-07-15,17,Friday,,Evening,
6246,Airport,,No Cars Available,2016-07-15 17:56:33,,2016-07-15,17,Friday,,Evening,
6255,Airport,,No Cars Available,2016-07-15 17:57:07,,2016-07-15,17,Friday,,Evening,
6256,Airport,,No Cars Available,2016-07-15 18:01:11,,2016-07-15,18,Friday,,Evening,
6251,Airport,,No Cars Available,2016-07-15 18:02:07,,2016-07-15,18,Friday,,Evening,
6263,Airport,,No Cars Available,2016-07-15 18:02:24,,2016-07-15,18,Friday,,Evening,
6258,Airport,,No Cars Available,2016-07-15 18:03:01,,2016-07-15,18,Friday,,Evening,
6243,Airport,,No Cars Available,2016-07-15 18:04:28,,2016-07-15,18,Friday,,Evening,
6259,Airport,,No Cars Available,2016-07-15 18:04:51,,2016-07-15,18,Friday,,Evening,
6260,Airport,,No Cars Available,2016-07-15 18:05:56,,2016-07-15,18,Friday,,Evening,
6268,Airport,,No Cars Available,2016-07-15 18:06:23,,2016-07-15,18,Friday,,Evening,
6247,Airport,,No Cars Available,2016-07-15 18:06:35,,2016-07-15,18,Friday,,Evening,
6269,Airport,,No Cars Available,2016-07-15 18:06:52,,2016-07-15,18,Friday,,Evening,
6265,Airport,,No Cars Available,2016-07-15 18:10:18,,2016-07-15,18,Friday,,Evening,
6266,Airport,,No Cars Available,2016-07-15 18:10:20,,2016-07-15,18,Friday,,Evening,
6277,Airport,,No Cars Available,2016-07-15 18:10:29,,2016-07-15,18,Friday,,Evening,
6282,Airport,,No Cars Available,2016-07-15 18:12:14,,2016-07-15,18,Friday,,Evening,
6272,Airport,,No Cars Available,2016-07-15 18:13:22,,2016-07-15,18,Friday,,Evening,
6275,Airport,,No Cars Available,2016-07-15 18:13:56,,2016-07-15,18,Friday,,Evening,
6280,Airport,,No Cars Available,2016-07-15 18:14:38,,2016-07-15,18,Friday,,Evening,
6283,Airport,,No Cars Available,2016-07-15 18:14:52,,2016-07-15,18,Friday,,Evening,
6279,Airport,,No Cars Available,2016-07-15 18:15:02,,2016-07-15,18,Friday,,Evening,
6264,Airport,,No Cars Available,2016-07-15 18:15:40,,2016-07-15,18,Friday,,Evening,
6290,Airport,,No Cars Available,2016-07-15 18:15:46,,2016-07-15,18,Friday,,Evening,
6276,Airport,,No Cars Available,2016-07-15 18:16:11,,2016-07-15,18,Friday,,Evening,
6294,Airport,,No Cars Available,2016-07-15 18:17:11,,2016-07-15,18,Friday,,Evening,
6285,Airport,,No Cars Available,2016-07-15 18:18:28,,2016-07-15,18,Friday,,Evening,
6296,Airport,,No Cars Available,2016-07-15 18:19:03,,2016-07-15,18,Friday,,Evening,
6287,Airport,,No Cars Available,2016-07-15 18:19:55,,2016-07-15,18,Friday,,Evening,
6286,City,,No Cars Available,2016-07-15 18:20:36,,2016-07-15,18,Friday,,Evening,
6289,Airport,,No Cars Available,2016-07-15 18:22:01,,2016-07-15,18,Friday,,Evening,
6291,Airport,,No Cars Available,2016-07-15 18:22:36,,2016-07-15,18,Friday,,Evening,
6293,Airport,,No Cars Available,2016-07-15 18:23:02,,2016-07-15,18,Friday,,Evening,
6298,Airport,,No Cars Available,2016-07-15 18:24:14,,2016-07-15,18,Friday,,Evening,
6295,Airport,,No Cars Available,2016-07-15 18:24:55,,2016-07-15,18,Friday,,Evening,
6292,Airport,,No Cars Available,2016-07-15 18:25:07,,2016-07-15,18,Friday,,Evening,
6312,Airport,,No Cars Available,2016-07-15 18:25:29,,2016-07-15,18,Friday,,Evening,
6305,Airport,,No Cars Available,2016-07-15 18:27:49,,2016-07-15,18,Friday,,Evening,
6307,City,,No Cars Available,2016-07-15 18:28:55,,2016-07-15,18,Friday,,Evening,
6306,Airport,,No Cars Available,2016-07-15 18:29:36,,2016-07-15,18,Friday,,Evening,
6315,Airport,,No Cars Available,2016-07-15 18:30:33,,2016-07-15,18,Friday,,Evening,
6313,Airport,,No Cars Available,2016-07-15 18:30:45,,2016-07-15,18,Friday,,Evening,
6308,Airport,,No Cars Available,2016-07-15 18:30:48,,2016-07-15,18,Friday,,Evening,
6319,City,,No Cars Available,2016-07-15 18:31:59,,2016-07-15,18,Friday,,Evening,
6320,Airport,,No Cars Available,2016-07-15 18:32:47,,2016-07-15,18,Friday,,Evening,
6325,Airport,,No Cars Available,2016-07-15 18:33:07,,2016-07-15,18,Friday,,Evening,
6311,City,,No Cars Available,2016-07-15 18:33:11,,2016-07-15,18,Friday,,Evening,
6318,Airport,,No Cars Available,2016-07-15 18:34:36,,2016-07-15,18,Friday,,Evening,
6322,Airport,,No Cars Available,2016-07-15 18:37:54,,2016-07-15,18,Friday,,Evening,
6324,Airport,,No Cars Available,2016-07-15 18:38:18,,2016-07-15,18,Friday,,Evening,
6327,Airport,,No Cars Available,2016-07-15 18:43:08,,2016-07-15,18,Friday,,Evening,
6328,Airport,,No Cars Available,2016-07-15 18:44:01,,2016-07-15,18,Friday,,Evening,
6330,Airport,,No Cars Available,2016-07-15 18:44:06,,2016-07-15,18,Friday,,Evening,
6331,Airport,,No Cars Available,2016-07-15 18:44:37,,2016-07-15,18,Friday,,Evening,
6337,Airport,,No Cars Available,2016-07-15 18:45:29,,2016-07-15,18,Friday,,Evening,
6339,Airport,,No Cars Available,2016-07-15 18:45:52,,2016-07-15,18,Friday,,Evening,
6342,Airport,,No Cars Available,2016-07-15 18:48:52,,2016-07-15,18,Friday,,Evening,
6326,Airport,,No Cars Available,2016-07-15 18:49:03,,2016-07-15,18,Friday,,Evening,
6340,Airport,,No Cars Available,2016-07-15 18:49:05,,2016-07-15,18,Friday,,Evening,
6336,Airport,,No Cars Available,2016-07-15 18:49:34,,2016-07-15,18,Friday,,Evening,
6332,Airport,,No Cars Available,2016-07-15 18:49:52,,2016-07-15,18,Friday,,Evening,
6341,Airport,,No Cars Available,2016-07-15 18:50:36,,2016-07-15,18,Friday,,Evening,
6347,Airport,,No Cars Available,2016-07-15 18:52:36,,2016-07-15,18,Friday,,Evening,
6344,Airport,,No Cars Available,2016-07-15 18:53:38,,2016-07-15,18,Friday,,Evening,
6349,City,,No Cars Available,2016-07-15 18:55:00,,2016-07-15,18,Friday,,Evening,
6351,Airport,,No Cars Available,2016-07-15 18:56:18,,2016-07-15,18,Friday,,Evening,
6356,Airport,,No Cars Available,2016-07-15 18:56:46,,2016-07-15,18,Friday,,Evening,
6355,Airport,,No Cars Available,2016-07-15 18:59:24,,2016-07-15,18,Friday,,Evening,
6358,Airport,,No Cars Available,2016-07-15 18:59:48,,2016-07-15,18,Friday,,Evening,
6359,Airport,,No Cars Available,2016-07-15 18:59:56,,2016-07-15,18,Friday,,Evening,
6357,Airport,,No Cars Available,2016-07-15 19:02:00,,2016-07-15,19,Friday,,Evening,
6352,Airport,,No Cars Available,2016-07-15 19:02:10,,2016-07-15,19,Friday,,Evening,
6360,Airport,,No Cars Available,2016-07-15 19:04:23,,2016-07-15,19,Friday,,Evening,
6373,Airport,,No Cars Available,2016-07-15 19:05:34,,2016-07-15,19,Friday,,Evening,
6361,Airport,,No Cars Available,2016-07-15 19:06:52,,2016-07-15,19,Friday,,Evening,
6368,Airport,,No Cars Available,2016-07-15 19:07:35,,2016-07-15,19,Friday,,Evening,
6365,Airport,,No Cars Available,2016-07-15 19:08:15,,2016-07-15,19,Friday,,Evening,
6371,Airport,,No Cars Available,2016-07-15 19:08:58,,2016-07-15,19,Friday,,Evening,
6366,Airport,,No Cars Available,2016-07-15 19:09:02,,2016-07-15,19,Friday,,Evening,
6370,Airport,,No Cars Available,2016-07-15 19:09:08,,2016-07-15,19,Friday,,Evening,
6378,Airport,,No Cars Available,2016-07-15 19:11:17,,2016-07-15,19,Friday,,Evening,
6369,Airport,,No Cars Available,2016-07-15 19:11:44,,2016-07-15,19,Friday,,Evening,
6381,Airport,,No Cars Available,2016-07-15 19:18:21,,2016-07-15,19,Friday,,Evening,
6388,City,,No Cars Available,2016-07-15 19:18:28,,2016-07-15,19,Friday,,Evening,
6391,Airport,,No Cars Available,2016-07-15 19:19:01,,2016-07-15,19,Friday,,Evening,
6389,Airport,,No Cars Available,2016-07-15 19:19:20,,2016-07-15,19,Friday,,Evening,
6394,Airport,,No Cars Available,2016-07-15 19:19:36,,2016-07-15,19,Friday,,Evening,
6395,Airport,,No Cars Available,2016-07-15 19:19:46,,2016-07-15,19,Friday,,Evening,
6396,Airport,,No Cars Available,2016-07-15 19:19:53,,2016-07-15,19,Friday,,Evening,
6387,Airport,,No Cars Available,2016-07-15 19:20:56,,2016-07-15,19,Friday,,Evening,
6383,Airport,,No Cars Available,2016-07-15 19:21:44,,2016-07-15,19,Friday,,Evening,
6386,Airport,,No Cars Available,2016-07-15 19:24:14,,2016-07-15,19,Friday,,Evening,
6406,Airport,,No Cars Available,2016-07-15 19:30:04,,2016-07-15,19,Friday,,Evening,
6407,City,,No Cars Available,2016-07-15 19:31:37,,2016-07-15,19,Friday,,Evening,
6405,Airport,,No Cars Available,2016-07-15 19:34:29,,2016-07-15,19,Friday,,Evening,
6408,Airport,,No Cars Available,2016-07-15 19:34:36,,2016-07-15,19,Friday,,Evening,
6410,Airport,,No Cars Available,2016-07-15 19:35:41,,2016-07-15,19,Friday,,Evening,
6412,Airport,,No Cars Available,2016-07-15 19:37:27,,2016-07-15,19,Friday,,Evening,
6421,Airport,,No Cars Available,2016-07-15 19:39:04,,2016-07-15,19,Friday,,Evening,
6411,Airport,,No Cars Available,2016-07-15 19:40:25,,2016-07-15,19,Friday,,Evening,
6409,City,,No Cars Available,2016-07-15 19:40:35,,2016-07-15,19,Friday,,Evening,
6414,Airport,,No Cars Available,2016-07-15 19:40:51,,2016-07-15,19,Friday,,Evening,
6422,Airport,,No Cars Available,2016-07-15 19:41:26,,2016-07-15,19,Friday,,Evening,
6415,Airport,,No Cars Available,2016-07-15 19:44:14,,2016-07-15,19,Friday,,Evening,
6420,Airport,,No Cars Available,2016-07-15 19:48:10,,2016-07-15,19,Friday,,Evening,
6424,Airport,,No Cars Available,2016-07-15 19:49:13,,2016-07-15,19,Friday,,Evening,
6423,Airport,,No Cars Available,2016-07-15 19:49:18,,2016-07-15,19,Friday,,Evening,
6426,Airport,,No Cars Available,2016-07-15 19:50:16,,2016-07-15,19,Friday,,Evening,
6428,Airport,,No Cars Available,2016-07-15 19:51:23,,2016-07-15,19,Friday,,Evening,
6440,Airport,,No Cars Available,2016-07-15 19:52:29,,2016-07-15,19,Friday,,Evening,
6431,Airport,,No Cars Available,2016-07-15 19:52:38,,2016-07-15,19,Friday,,Evening,
6436,Airport,,No Cars Available,2016-07-15 19:53:41,,2016-07-15,19,Friday,,Evening,
6427,Airport,,No Cars Available,2016-07-15 19:54:31,,2016-07-15,19,Friday,,Evening,
6443,Airport,,No Cars Available,2016-07-15 19:54:55,,2016-07-15,19,Friday,,Evening,
6439,Airport,,No Cars Available,2016-07-15 19:55:57,,2016-07-15,19,Friday,,Evening,
6441,Airport,,No Cars Available,2016-07-15 19:59:01,,2016-07-15,19,Friday,,Evening,
6444,Airport,,No Cars Available,2016-07-15 20:00:30,,2016-07-15,20,Friday,,Evening,
6447,Airport,,No Cars Available,2016-07-15 20:01:35,,2016-07-15,20,Friday,,Evening,
6442,Airport,,No Cars Available,2016-07-15 20:05:31,,2016-07-15,20,Friday,,Evening,
6449,Airport,,No Cars Available,2016-07-15 20:06:12,,2016-07-15,20,Friday,,Evening,
6456,Airport,,No Cars Available,2016-07-15 20:06:15,,2016-07-15,20,Friday,,Evening,
6454,Airport,,No Cars Available,2016-07-15 20:06:20,,2016-07-15,20,Friday,,Evening,
6455,Airport,,No Cars Available,2016-07-15 20:06:22,,2016-07-15,20,Friday,,Evening,
6459,Airport,,No Cars Available,2016-07-15 20:06:28,,2016-07-15,20,Friday,,Evening,
6463,Airport,,No Cars Available,2016-07-15 20:08:29,,2016-07-15,20,Friday,,Evening,
6473,Airport,,No Cars Available,2016-07-15 20:10:42,,2016-07-15,20,Friday,,Evening,
6464,Airport,,No Cars Available,2016-07-15 20:10:43,,2016-07-15,20,Friday,,Evening,
6468,Airport,,No Cars Available,2016-07-15 20:12:47,,2016-07-15,20,Friday,,Evening,
6458,Airport,,No Cars Available,2016-07-15 20:12:57,,2016-07-15,20,Friday,,Evening,
6469,City,,No Cars Available,2016-07-15 20:13:19,,2016-07-15,20,Friday,,Evening,
6465,Airport,,No Cars Available,2016-07-15 20:14:15,,2016-07-15,20,Friday,,Evening,
6467,Airport,,No Cars Available,2016-07-15 20:15:04,,2016-07-15,20,Friday,,Evening,
6466,Airport,,No Cars Available,2016-07-15 20:15:30,,2016-07-15,20,Friday,,Evening,
6474,Airport,,No Cars Available,2016-07-15 20:15:59,,2016-07-15,20,Friday,,Evening,
6476,Airport,,No Cars Available,2016-07-15 20:16:22,,2016-07-15,20,Friday,,Evening,
6481,Airport,,No Cars Available,2016-07-15 20:19:05,,2016-07-15,20,Friday,,Evening,
6472,Airport,,No Cars Available,2016-07-15 20:19:08,,2016-07-15,20,Friday,,Evening,
6480,Airport,,No Cars Available,2016-07-15 20:19:28,,2016-07-15,20,Friday,,Evening,
6479,Airport,,No Cars Available,2016-07-15 20:20:38,,2016-07-15,20,Friday,,Evening,
6482,Airport,,No Cars Available,2016-07-15 20:23:05,,2016-07-15,20,Friday,,Evening,
6485,Airport,,No Cars Available,2016-07-15 20:23:50,,2016-07-15,20,Friday,,Evening,
6483,Airport,,No Cars Available,2016-07-15 20:23:59,,2016-07-15,20,Friday,,Evening,
6493,Airport,,No Cars Available,2016-07-15 20:24:55,,2016-07-15,20,Friday,,Evening,
6494,Airport,,No Cars Available,2016-07-15 20:27:44,,2016-07-15,20,Friday,,Evening,
6489,Airport,,No Cars Available,2016-07-15 20:28:23,,2016-07-15,20,Friday,,Evening,
6495,Airport,,No Cars Available,2016-07-15 20:28:26,,2016-07-15,20,Friday,,Evening,
6504,Airport,,No Cars Available,2016-07-15 20:31:24,,2016-07-15,20,Friday,,Evening,
6498,Airport,,No Cars Available,2016-07-15 20:33:37,,2016-07-15,20,Friday,,Evening,
6500,Airport,,No Cars Available,2016-07-15 20:33:46,,2016-07-15,20,Friday,,Evening,
6512,Airport,,No Cars Available,2016-07-15 20:34:07,,2016-07-15,20,Friday,,Evening,
6511,Airport,,No Cars Available,2016-07-15 20:34:19,,2016-07-15,20,Friday,,Evening,
6502,Airport,,No Cars Available,2016-07-15 20:34:24,,2016-07-15,20,Friday,,Evening,
6506,Airport,,No Cars Available,2016-07-15 20:35:28,,2016-07-15,20,Friday,,Evening,
6507,Airport,,No Cars Available,2016-07-15 20:36:37,,2016-07-15,20,Friday,,Evening,
6510,Airport,,No Cars Available,2016-07-15 20:39:00,,2016-07-15,20,Friday,,Evening,
6501,Airport,,No Cars Available,2016-07-15 20:39:41,,2016-07-15,20,Friday,,Evening,
6513,Airport,,No Cars Available,2016-07-15 20:40:47,,2016-07-15,20,Friday,,Evening,
6517,Airport,,No Cars Available,2016-07-15 20:41:34,,2016-07-15,20,Friday,,Evening,
6516,Airport,,No Cars Available,2016-07-15 20:43:52,,2016-07-15,20,Friday,,Evening,
6518,Airport,,No Cars Available,2016-07-15 20:43:53,,2016-07-15,20,Friday,,Evening,
6514,Airport,,No Cars Available,2016-07-15 20:45:30,,2016-07-15,20,Friday,,Evening,
6515,Airport,,No Cars Available,2016-07-15 20:45:59,,2016-07-15,20,Friday,,Evening,
6521,Airport,,No Cars Available,2016-07-15 20:46:02,,2016-07-15,20,Friday,,Evening,
6522,City,,No Cars Available,2016-07-15 20:46:49,,2016-07-15,20,Friday,,Evening,
6524,Airport,,No Cars Available,2016-07-15 20:48:02,,2016-07-15,20,Friday,,Evening,
6529,Airport,,No Cars Available,2016-07-15 20:48:29,,2016-07-15,20,Friday,,Evening,
6532,Airport,,No Cars Available,2016-07-15 20:49:50,,2016-07-15,20,Friday,,Evening,
6520,Airport,,No Cars Available,2016-07-15 20:51:33,,2016-07-15,20,Friday,,Evening,
6525,Airport,,No Cars Available,2016-07-15 20:51:49,,2016-07-15,20,Friday,,Evening,
6536,Airport,,No Cars Available,2016-07-15 20:51:50,,2016-07-15,20,Friday,,Evening,
6526,Airport,,No Cars Available,2016-07-15 20:52:28,,2016-07-15,20,Friday,,Evening,
6535,Airport,,No Cars Available,2016-07-15 20:52:29,,2016-07-15,20,Friday,,Evening,
6528,Airport,,No Cars Available,2016-07-15 20:52:44,,2016-07-15,20,Friday,,Evening,
6523,Airport,,No Cars Available,2016-07-15 20:54:03,,2016-07-15,20,Friday,,Evening,
6545,Airport,,No Cars Available,2016-07-15 20:54:45,,2016-07-15,20,Friday,,Evening,
6544,Airport,,No Cars Available,2016-07-15 20:54:50,,2016-07-15,20,Friday,,Evening,
6534,Airport,,No Cars Available,2016-07-15 20:55:29,,2016-07-15,20,Friday,,Evening,
6542,City,,No Cars Available,2016-07-15 20:55:46,,2016-07-15,20,Friday,,Evening,
6539,Airport,,No Cars Available,2016-07-15 20:57:01,,2016-07-15,20,Friday,,Evening,
6547,Airport,,No Cars Available,2016-07-15 20:59:40,,2016-07-15,20,Friday,,Evening,
6546,Airport,,No Cars Available,2016-07-15 21:01:08,,2016-07-15,21,Friday,,Night,
6549,Airport,,No Cars Available,2016-07-15 21:02:25,,2016-07-15,21,Friday,,Night,
6550,Airport,,No Cars Available,2016-07-15 21:04:01,,2016-07-15,21,Friday,,Night,
6555,Airport,,No Cars Available,2016-07-15 21:05:56,,2016-07-15,21,Friday,,Night,
6553,Airport,,No Cars Available,2016-07-15 21:06:08,,2016-07-15,21,Friday,,Night,
6564,Airport,,No Cars Available,2016-07-15 21:08:26,,2016-07-15,21,Friday,,Night,
6552,Airport,,No Cars Available,2016-07-15 21:08:54,,2016-07-15,21,Friday,,Night,
6565,Airport,,No Cars Available,2016-07-15 21:09:35,,2016-07-15,21,Friday,,Night,
6570,Airport,,No Cars Available,2016-07-15 21:11:40,,2016-07-15,21,Friday,,Night,
6567,Airport,,No Cars Available,2016-07-15 21:12:32,,2016-07-15,21,Friday,,Night,
6566,Airport,,No Cars Available,2016-07-15 21:12:45,,2016-07-15,21,Friday,,Night,
6569,Airport,,No Cars Available,2016-07-15 21:15:21,,2016-07-15,21,Friday,,Night,
6579,Airport,,No Cars Available,2016-07-15 21:16:03,,2016-07-15,21,Friday,,Night,
6574,Airport,,No Cars Available,2016-07-15 21:16:17,,2016-07-15,21,Friday,,Night,
6578,Airport,,No Cars Available,2016-07-15 21:16:31,,2016-07-15,21,Friday,,Night,
6576,Airport,,No Cars Available,2016-07-15 21:20:21,,2016-07-15,21,Friday,,Night,
6581,Airport,,No Cars Available,2016-07-15 21:20:28,,2016-07-15,21,Friday,,Night,
6586,Airport,,No Cars Available,2016-07-15 21:22:23,,2016-07-15,21,Friday,,Night,
6583,Airport,,No Cars Available,2016-07-15 21:23:15,,2016-07-15,21,Friday,,Night,
6585,City,,No Cars Available,2016-07-15 21:23:24,,2016-07-15,21,Friday,,Night,
6580,Airport,,No Cars Available,2016-07-15 21:24:05,,2016-07-15,21,Friday,,Night,
6588,Airport,,No Cars Available,2016-07-15 21:26:47,,2016-07-15,21,Friday,,Night,
6584,Airport,,No Cars Available,2016-07-15 21:28:16,,2016-07-15,21,Friday,,Night,
6593,Airport,,No Cars Available,2016-07-15 21:29:57,,2016-07-15,21,Friday,,Night,
6589,Airport,,No Cars Available,2016-07-15 21:30:10,,2016-07-15,21,Friday,,Night,
6595,Airport,,No Cars Available,2016-07-15 21:30:53,,2016-07-15,21,Friday,,Night,
6591,City,,No Cars Available,2016-07-15 21:32:55,,2016-07-15,21,Friday,,Night,
6599,Airport,,No Cars Available,2016-07-15 21:37:14,,2016-07-15,21,Friday,,Night,
6592,Airport,,No Cars Available,2016-07-15 21:39:04,,2016-07-15,21,Friday,,Night,
6594,Airport,,No Cars Available,2016-07-15 21:39:52,,2016-07-15,21,Friday,,Night,
6601,Airport,,No Cars Available,2016-07-15 21:39:57,,2016-07-15,21,Friday,,Night,
6603,Airport,,No Cars Available,2016-07-15 21:40:10,,2016-07-15,21,Friday,,Night,
6598,Airport,,No Cars Available,2016-07-15 21:40:33,,2016-07-15,21,Friday,,Night,
6600,Airport,,No Cars Available,2016-07-15 21:41:02,,2016-07-15,21,Friday,,Night,
6607,City,,No Cars Available,2016-07-15 21:43:07,,2016-07-15,21,Friday,,Night,
6602,Airport,,No Cars Available,2016-07-15 21:43:55,,2016-07-15,21,Friday,,Night,
6606,Airport,,No Cars Available,2016-07-15 21:44:05,,2016-07-15,21,Friday,,Night,
6605,Airport,,No Cars Available,2016-07-15 21:44:55,,2016-07-15,21,Friday,,Night,
6611,Airport,,No Cars Available,2016-07-15 21:47:07,,2016-07-15,21,Friday,,Night,
6626,Airport,,No Cars Available,2016-07-15 21:51:04,,2016-07-15,21,Friday,,Night,
